Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Stage préembauche  infographiste,JOJMA,Casablanca,null,Bac plus 2,Informatique - Webdesign/Infographie,"Vous êtes titulaire d'un Bac+2 en infographie / Design au minimum, vous avez des connaissances solides dans ce domaine.Créatif, autonome, rigoureux, goût pour les nouveaux médias seront d'excellents atouts pour votre poste.- Maitriser la fgamille Adobe ( Premiere,Photoshop, AI, In Design, ..), After Effect ..).- Maitriser le Web Design et du UI (User Interface).- Traduire un concept ou un script en représentation visuelle.- Maitriser les format de support de communication ( Cartes visites, brochures, affiches..)- Maitriser la préparation des fichier pour impression.- Maitriser la préparation de la charte graphique.- Être toujours au courant des tendances de typographie.- Être créatif- Effectuer un benchmarking- Avoir le sens de l'écoute, d'adaptation et l'esprit d'équipe.- Être Autonome.- Avoir la capacité de gérer un projetPoste ouvert pour les débutant les jeunes diplômé.Poste à Casablanca",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8809719/Stage-prÃ©embauche-infographiste.html,16-09-2021
Stage non rémunéré en informatique,Equipementier automobile,Tanger,null,Bac plus 3,Informatique - Développement Hardware,Équipementier automobile cherche un stagiaire pour mise en place d'un système d'évaluation des fournisseurs via le logiciel SMART SHEET.Stage non rémunéréDisponibilité: ImmédiateVille: Tanger,Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8726463/Stage-non-rÃ©munÃ©rÃ©-en-informatique.html,16-09-2021
Développeur react.js,ENGINEERING INSIDE,Marrakech,null,Pas important,Informatique - Développement,"Recrutement Développeur React.JS 

Nous cherchons ce profil en Urgence.
Expérience exigée / Bon niveau de la langue Française.

Merci de envoyer vos CV",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8688243/DÃ©veloppeur-reactjs.html,16-09-2021
Développeur wp senior,ENGINEERING INSIDE,Marrakech,null,Bac plus 2,Informatique - Développement,La société engineering inside cherche des Développeur WP SENIORsur marrakech.Merci de nous envoyer vos CV.Bonne journée.,A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8573076/DÃ©veloppeur-wp-senior.html,16-09-2021
Assistante commerciale,TARMASSE,Casablanca,null,Bac plus 3,Assistant/Ventes/Accueil,"Cabinet de consulting recrute pour son bureau à Bouskoura une assistante commerciale, dont la mission est la gestion et le développement des ventes. Vous avez un bac+3 en commerce ou gestion, vous maîtrisez la gestion commerciale et le marketing digitale, vous êtes parfaitement bilingue, un assez bon niveau en Anglais est souhaitable.
Merci d'envoyer vite votre candidature.",Anapec,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8809433/Assistante-commerciale.html,16-09-2021
Développeur Full-Stack H/F,MN AGENCY,Marrakech,null,Bac plus 4,Informatique - Développement,"Passionné d’informatique, vous avez une bonne connaissance en PHP SQL, HTML, CSS, JavaScript ainsi que les frameworks CSS Bootstrap, Jquery, Laravel  qui vous permettront de concevoir et développer de nouvelles fonctionnalités.

Idéalement, des connaissances dans un des domaines suivants seront appréciées :

Framework Laravel
Connaissance développement Progressive Web Application
Connaissance Linux et Apache pour la gestion serveur.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8809413/DÃ©veloppeur-Full-Stack-HF.html,16-09-2021
stagiaire Administrative (maîtrisant Excel),apres,Rabat,null,Bac plus 4,Assistant/Ventes/Accueil,"à la recherche d'une stagiaire assistante administrative et appels d'offres pour un stage pré-embauche. le poste exige avoir  un diplôme en gestion des Entreprises ou gestion comptable avec une maîtrise parfaite du bureautique et si vous avez en plus un diplôme  en développement informatique c'est très souhaitable pour le poste. 
Le poste est basé à Hay Ryad. les candidates habitant loin je vous souhaite bonne chance ailleurs et merci de s'abstenir.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8809384/stagiaire-Administrative-(maÃ®trisant-Excel).html,16-09-2021
Offre de Stage webdesigner/infographiste,LACLICKFACTORY,Tanger,null,Bac plus 2,Informatique - Webdesign/Infographie,"Pour accompagner son développement LaClickFactory cherche à recruter pour un stage en Webdesign et Infographie
 Responsabilités :
 Rattaché(e) au responsable production, vous êtes en charge des sites internet et la stratégie E-marketing de nos clients.
Vous pilotez le projet auprès des différents services, depuis la prise de contact avec le client jusqu'au livrable. Vous êtes garant du suivi de production et vous assurez :•La conformité technico-commerciale ""création site web, référencement ..."" des dossiers client ;
•Création de logos
•Création de postes et réels pour INSTAGRAM
•Créations d'infographies pour publications sur les réseaux sociaux,
•Création de contenus Social media, Publicités en ligne & Newsletters,
•Application de la charte graphique sur tous les supports de communication,
•Eventuellement, réalisation de montages vidéo et motion design•Le brief des clients sur les livrables ;
•La mise en production ;•Le suivi et respect des plannings ;

 Profil recherché :
•Expérience préalable indispensable dans la réalisation de site e-commerce ( shopify - wordpress ) ou de site vitrine
•Un goût prononcé pour le webdesign ;•Maîtrise de la Creative Suite d’Abobe (Photoshop, Illustrator, After Effects…)
•Vous avez de solides connaissances du monde de l'internet (site internet, e-commerce, référencement, réseau sociaux, ....);•Vous souhaitez vous épanouir dans une entreprise dynamique toujours en quête de performance.
•Vous êtes dynamique, organisé, curieux et proactif.
•Niveau d'études : Bac plus 2 
 Postuler :
Envoyer votre demande , contenant:-         Votre CV (2 pages max) et lettre de motivation",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8809344/Offre-de-Stage-webdesignerinfographiste.html,16-09-2021
Senior Odoo Developer,Praxis Consulting,Rabat,null,Bac plus 5,Informatique - Développement,"À propos de l’offre d’emploi
Responsibilities

Customization on Odoo modules as per functional needs.
Interact with clients and analysis of business requirements.
Guide the development team as per client needs.
Data migration and implementation of Odoo.
Client training.
Coordination with client and timely delivery of projects.
Able to identify the requirement and propose a good alternative solution to client requirement
Design and develop Odoo apps (new module development, customization).


Skills Requirements

Technical Skills:

Odoo framework knowledge.
Functional and Technical knowledge of Odoo modules: Accounting, Sales, Purchase, MRP, Point of Sale, Inventory, Manufacturing, Web Shop, Website, HR, Fleet.
Functionally strong with all Odoo source code tracing.
Strong knowledge of Python Java Scripts and programming concepts.
Database migration / Module migration
Third Party Integration like Payment Gateway Integration, Odoo connector experience
Source code Versioning Using Github/BitBucket.
Knowledge of Linux operating system.
Good understanding End to End deployment and Server Setup knowledge for Odoo on different hosting platforms like Amazon server, linode, digital
Knowledge of different project cycles
Soft Skills

Excellent communication skills.
Self-motivated, passionate, empathetic and approachable.
You love to have fun, but you also take your responsibilities seriously.
Must be comfortable to lead a team
Must have a problem-solving attitude
Should be able to work under minimal/no supervision and should possess Excellent written and oral communication skills.
Proven work ethic with utmost integrity and desire to excel and succeed.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8809322/Senior-Odoo-Developer.html,16-09-2021
Ingénieur études et développement,A discuter,Tanger,null,null,Informatique - Développement,"Nous s sommes à la recherche Développeur Full Stack
Missions :
Développement web (front et back end)
Conception et implémentation de nouvelles fonctionnalités
Développement API (REST, SOAP).
Amélioration et refonte de fonctionnalités existantes
Participation aux phases de tests et de déploiement
Veille technologique.
Gérer la maintenance corrective et évolutive des applications.

Nous utilisons les technologies suivantes :
Unix / Windows server / Apache
Node js / PHP Laravel ( POO + MVC )/JAVA JEE
MySQL  / Oracle
HTML  / Javascript ( jQuery ) / CSS 3 ( Bootstrap 3/4 )
VueJs / ReactJs / Angular
API REST.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8809127/IngÃ©nieur-Ã©tudes-et-dÃ©veloppement.html,16-09-2021
Technicien informatique,Confidentiel,Temara,null,Bac plus 2,Informatique - Systèmes d'Information,"Société marocaine dans la région de Rabat, recrute un Technicien Informatique.
Le Technicien sera chargé, entre autres :- d’installer les équipements et traiter les incidents
- de piloter et garantir le bon fonctionnement du système SAP- …etc
Profil recherché :
- de formation BAC+1 à BAC+4- maîtrise de l’outil SAP
- 2 ans minimum d’expérience
Poste disponible immédiatement",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8809093/Technicien-informatique.html,16-09-2021
Offre stage pré-embauche pour infographiste - casablanca,ARABESQ PRINT,Casablanca,null,Bac plus 2,Informatique - Webdesign/Infographie,"Agence d’impression et de publicité basé à casablanca Ain chockCherche Un/Une infographiste.-formation bac+2/3 en infographie.-réactif, créatif, intuitif-vous avez une parfaite maitrise des logiciels de traitement et de création de l’image (adobe, photoshop, illustrateur).-vous êtes dynamique, disponible et sérieuse.envoyer cv via ce site.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8775864/Offre-stage-prÃ©-embauche-pour-infographiste-casablanca.html,16-09-2021
Offre stage wordpress développement web,agence digital marketing,Agadir,null,Bac plus 2,Informatique - Développement,"On recrute un stagiaire pour un stage pré-embauche en WORDPRESS
Si vous pratiquez la création des sites web Wordpress ; Woocomerce ....
merci d'envoyer votre cv

Type d'emploi : Temps plein, Temps partiel, Stage, Freelance / Indépendant",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8808686/Offre-stage-wordpress-dÃ©veloppement-web.html,15-09-2021
DIRECTEUR PEDAGOGIQUE POUR CENTRE DE FORMATION,c,Casablanca,null,Bac plus 5,Direction/Resp. Co. et Centre de Profit,Centre de formation professionnelle cherche directeur pedagogique ayant experience dans le domaine de la formation professionnelle initiale et continue en informatique et gestion pour plus de renseignement contacter le 0661565344,A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8808562/DIRECTEUR-PEDAGOGIQUE-POUR-CENTRE-DE-FORMATION.html,15-09-2021
Formateur d'informatique,Etablissement d'Informatique,Casablanca,null,Bac plus 4,Informatique - Systèmes/Réseaux,"Nous sommes à la recherche des formateurs de réseau informatique et télécommunication, qualités pédagogiques, sens de l'organisation et la rigueur sont l indispensables.expérience exigé, prière d'envoyer vos CV",CDD,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8808410/Formateur-dinformatique.html,15-09-2021
informaticien /dev/sys,ay,Casablanca,null,Bac plus 3,Informatique - Systèmes d'Information,"nous cherchons un informaticien BAC +3/4 ,avec une experience du 1 ans ,qui contient des connaissances sur :SQLserver,C#,VB6,reseaux informatique,outlook,....",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8808340/informaticien-devsys.html,15-09-2021
INGENIEUR SAP,lhamraoui,Casablanca,null,Bac plus 5,Informatique - Systèmes d'Information,Société sur Casablanca recrute un ingénieur SAP maitrisant les modules MM / PPS4HANAmerci d'envoyer votre CV via ce site,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795527/INGENIEUR-SAP.html,15-09-2021
