Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Agent du marketing digital,TALENTSHORE,Tetouan,null,Bac plus 5,Informatique - Systèmes d'Information,"Nous cherchons 1 Agent (e) digital marketing Odoo.Poste basé à Tétouan.Crée et met en œuvre des stratégies de webmarketing afin d'augmenter les ventes, le chiffre d'affaires. Etudier à fond le marché de référence : il effectue des recherches de marché, étudie le secteur, surveille les activités de la concurrence (les concurrents directs et indirects) et analyse le comportement des clients actuels et potentiels.Développe un plan de marketing en ligne, qui prévoit généralement l'utilisation coordonnée de différents canaux de marketing.Les principales compétences du web marketing manager sont les suivantes :•	Connaissance des différents domaines du web marketing (SEM, social media marketing, email marketing, etc.)•	Connaissance des instruments de web analytics les plus répandus•	Connaissance des plateformes de publicité en ligne les plus importantes (comme Google Ads)•	Connaissance des principaux CMS, web tools et plateformes d'e-commerce•	Capacités analytiques et d'interprétation des données•	Capacités de planification, gestion et organisation du travail•	Inclination au leadership•	Capacités de communication•	Créativité•	Disponibilité à la mise à jour sur les dernières tendances du webmarketingQualités personnelles :·Maitriser le français et l’anglais.Compétences comportementales (savoir-être) :Force de proposition ;Autonomie, esprit créatif. ;Capacité d'adaptation et d'intégration ;Bonne communication.Profil recherché :Bac+5 ou +3 en marketing ou SI ;Expérience de 2 ans en marketing stratégique ;#Odoo #digitalmarketing",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817256/Agent-du-marketing-digital.html,22-09-2021
Offre de stage Développement Python (Rémunéré),Datma,Casablanca,null,Bac plus 5,Informatique - Développement,"fonctions et responsabilités :
développer des modules de gestion
contribuer à la dynamique de l’équipemaîtriser vos charges, votre reste à faire et les délais
appliquer les process du projet
pré-requis techniques :
programmation orienté objet",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817248/Offre-de-stage-DÃ©veloppement-Python-(RÃ©munÃ©rÃ©).html,22-09-2021
Techniciens hotline,p-shore,Casablanca,null,Bac plus 2,Informatique - Développement,Techniciens Hotline(H/F)• le Conseille et l'assistance des clients au téléphone.Bonne maîtrise de la langue française avec une bonne aisance à l’oral.Merci de me contacter pour plus de détails.,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8733913/Techniciens-hotline.html,22-09-2021
Stagiaire RH,Sopa Banking software,Casablanca,null,Bac plus 5,RH/Personnel/Formation,"Nous recherchons pour notre site à casablanca qui gère tout MEA, 3 stagiaires RH Ces stagiaires auront comme but d'apporter le support à l équipe rh déjà en place sur les différents volet recrutement, gestion de carrière et administratif. Pour postuler n'hésitez pas à m envoyer vos candidatures",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817067/Stagiaire-RH.html,22-09-2021
DÉVELOPPEUR MOBILE (REACT NATIVE),Staffone,Casablanca,null,Pas important,Informatique - Développement,Nous recherchons un développeur mobile (react native).Environnement technique:- PHP - React.js - React Native - Javascript- API & Web services - Git,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8805989/DÃVELOPPEUR-MOBILE-(REACT-NATIVE).html,22-09-2021
Développeur à Marrakech,ENSEI WEB DIVERS,Marrakech,null,Bac plus 3,Informatique - Développement,"ENSEI WEB DIVERS est une agence web marrakech Maroc, spécialisée dans la création et développement de solutions web et dans la communication digitale.

Nos dispositifs permettent à nos clients de maîtriser leur identité numérique, d’optimiser leur présence et leur visibilité sur l’ensemble des supports (web, mobile, tablette), de générer du trafic ou encore d’engager la discussion avec leurs communautés grâce à la maîtrise des médias sociaux, le marketing mobile et la création Web.

Riche de 8 années d'expérience, ENSEI WEB DIVERS est une agence à taille humaine où la créativité et l'innovation sont au centre des travaux. Nous privilégions les méthodes agiles de gestion de projet.

Nous cherchons une développeuse stage mobile et web qui a pour tâches :

- Conception des applications mobile
- Conception des applications web
- Publication sur les réseaux sociaux


Date de début prévue : 27/08/2021
Précautions contre le COVID-19

Processus de recrutement à distance
Entretiens virtuels",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8782140/DÃ©veloppeur-Ã -Marrakech.html,22-09-2021
Développeur Fullstack PHP / React,Staffone,Casablanca,null,Pas important,Informatique - Développement,Nous recherchons un développeur Fullstack ayant une expertise en développement web et mobile.<br>Environnement technique:- PHP - React.js - React Native - Javascript- Laravel - Slim Framework- API & Web services - Git - Stripe.,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8559591/DÃ©veloppeur-Fullstack-PHP-React.html,22-09-2021
Marketing Digital - AGADIR ,AJICOD,Agadir,null,Pas important,Informatique - Développement,"AJICOD, nous nous spécialisons dans la création de sites web et le référencement, le développement des applications web et mobiles, les solutions du marketing digital, et production audiovisuelle.
Grâce à notre expertise, nous créons des solutions performantes et sur mesure qui répondent efficacement à vos besoins et attentes.
notre agence recherche d’une personne capable de créer et de gérer des publicités sur les plateformes de médias sociaux, si vous avez une expérience sur les publicités facebook ads, google ads, wordpress ... soumettez votre cv.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817047/Marketing-Digital-AGADIR.html,21-09-2021
OFFRE DE STAGE POUR INFOGRAPHISTE ,bidjobs,Rabat,null,Pas important,Informatique - Webdesign/Infographie,"Description du poste et Missions

- la création de documents digitaux
- maquettes de sites web
- création des interface

Profil recherché :

créatif, vous avez un oeil sensible, un sens esthétique, et artistique.
des connaissances des règles du design graphique et des tendances",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816965/OFFRE-DE-STAGE-POUR-INFOGRAPHISTE.html,21-09-2021
Stage en Infographie H/F,Tabtel,Casablanca,null,Pas important,Informatique - Webdesign/Infographie,"Nous recherchons un Stagiaire H/F en Infographie. Missions Réception et compréhension du besoin des Directeurs ou Consultants Seniors. Composition et/ou mise en forme des slides powerpoint selon la charte graphique préalablement définie. Conception et intégration d'éléments textuels, visuels, vidéos. Profil recherché : Vous êtes issu(e) d’une école de Design/Infographie. Vous êtes un jeune infographiste sérieux, ambitieux créatif et passionné de design.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816753/Stage-en-Infographie-HF.html,21-09-2021
Informaticien,CONFIDENTIEL,Casablanca,null,Bac plus 2,Informatique - Systèmes d'Information,Nous sommes à la recherche d'un informaticien avec une expérience de 2 ans dans le domaine informatique Merci d'envoyer vos cvs,CDD,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816649/Informaticien.html,21-09-2021
Stage de pré-embauche en réseaux informatiques ,anonyme,Casablanca,null,Bac plus 2,Informatique - Systèmes/Réseaux,"Société basée sur Casablanca est à la recherche d'un technicien réseaux informatiques ayant des connaissances en installation et maintenance informatique pour un stage de pré-embauche.
Merci d'envoyer votre cv via marocannonces.com",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816515/Stage-de-prÃ©-embauche-en-rÃ©seaux-informatiques.html,21-09-2021
Ingénieur en développement informatique,Input,Casablanca,null,Bac plus 5,Informatique - Développement,"De formation bac+4 à 5 en informatique, vous justifiez d'une expérience significative en développement front end/ back end.vous intervenez sur les applications web et mobile. vous maîtrisez l'intégration des interfaces dans les différents langages de programmation (php, jsp, html, js, ...) et maîtrisez au moins un de ces langages de programmation et framework associé.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816544/IngÃ©nieur-en-dÃ©veloppement-informatique.html,21-09-2021
Testeur Mobile (smartphones),VIVO,Casablanca,null,Bac plus 2,Commercial/Technico-Commercial,"Nous cherchons un stagiaire pour un stage pré-embauche
Poste proposé : stagiaire Testeur software mobile
Missions
Effectuer divers tests sur les cas de test développés des appareils mobiles de la marque vivo.
Simuler les situations qui peuvent survenir dans le fonctionnement des appareils mobiles,
Créer des plans d’essai et des cas d’essai.
Informer les clients aux points de service de tout problème avec le logiciel (ci-après appelé le logiciel) de l’appareil.
Analyser les résultats obtenus lors des tests et rédiger un rapport pour les développeurs au siège de la Chine.
Contrôler le processus d’élimination des erreurs identifiées par les développeurs.
Profil recherché pour le poste : stagiaire Testeur software mobile
Bac+2 /Bac+3 en informatique/électronique ou domaine similaire.",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816627/Testeur-Mobile-(smartphones).html,21-09-2021
Offre de stage - Graphiste Webdesigner,Energiedin,Agadir,null,Pas important,Informatique - Webdesign/Infographie,"Energiedin est une entreprise du secteur digital basée à Agadir, immeuble Yasmine, avenue Moukawama.Il s'agit d'une entreprise qui a des intérêts dans plusieurs sites de vente en ligne en France et au Maroc et qui propose au travers de son agence web des prestations de création de site internet, référencement naturel sur Google ainsi que de gestion des publicités sur les moteurs de recherche et les réseaux sociaux.Description du stage :Vous intégrerez notre équipe composée de 14 personnes.Il s'agit d'une offre de stage pour une durée de 2 mois.44h de travail par semaine du Lundi au Vendredi, dans nos bureaux situés dans le moderne immeuble Yasmine, avenue Moukawama.Compétences requises :- Bonne maîtrise des outilsd’Illustrator, Photoshop et Indesign.- Montage des videos pour les réseaux sociaux- Création de vidéo en Motion design- Créatif(ve), organisé(e), autonome et capable de contribuer au développement de nouveaux services tout en ayant un fort esprit d’équipe- Curieux (se), dynamique et réactif(ve) avec une force de proposition.Missions :Nous avons besoin de vous pour :De la conception d'Identités visuellesDe la conception graphique Print pour de l'éditionDe l'UX et UI pour des projets webComment postuler ?En nous envoyant votre CV et votre lettre de motivation via le site",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816619/Offre-de-stage-Graphiste-Webdesigner.html,21-09-2021
Cherche infohraphiste,TABTEL.MA,Casablanca,null,Bac plus 2,Informatique - Développement,Nous cherchons une / un infographiste pour un stage pré-embauche veuillez envoyer cotre CV + mettre de motivation,Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816577/Cherche-infohraphiste.html,21-09-2021
Développeur php backend et frontend,Dataweb,Casablanca,null,Bac plus 3,Informatique - Développement,"Vous avez un bac+3 minimum en développement et vous avez une expérience minimum de 2 ans dans le domaine. vous maîtrisez obligatoirement les langage de développement web php, html , css, php, mysql..etc ainsi que de bonnes bases en développement mobile. la connaissance de framework php est un plus. merci de nous envoyer votre cv et votre lettre de motivation",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816530/DÃ©veloppeur-php-backend-et-frontend.html,21-09-2021
Employé centre copie,3 media,Casablanca,null,Bac plus 2,Informatique - Systèmes d'Information,"centre de copie situé à Casablanca 2 mars.
cherchons une fille maitrisée bien les outils bureautique, la saisie  en Français et en Arabe, technique de vente et accueillir des clients",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816583/EmployÃ©-centre-copie.html,21-09-2021
Ingénieur Informatique - freelance (mission 15J),ITM SARL,Casablanca,null,Bac plus 5,Informatique - Systèmes/Réseaux,"Nous recrutons un Ingénieur Informatique - freelance (mission 15J) :
Mission
Vous serez en charge mission suivante :
WIN 10 DEPLOYMENT IN NOUACUER-CASA
(mission 15J)",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816581/IngÃ©nieur-Informatique-freelance-(mission-15J).html,21-09-2021
Offre de stage - Web développeur ,Energiedin,Agadir,null,Pas important,Informatique - Développement,"Présentation de l'entreprise Energiedin :Energiedin est une entreprise du secteur digital basée à Agadir, immeuble Yasmine, avenue Moukawama.Il s'agit d'une entreprise qui a des intérêts dans plusieurs sites de vente en ligne en France et au Maroc et qui propose au travers de son agence web des prestations de création de site internet, référencement naturel sur Google ainsi que de gestion des publicités sur les moteurs de recherche et les réseaux sociaux.Description du poste :Vous intégrerez notre équipe composée de 14 personnes.Il s'agit d'une offre de stage de 2 mois dans nos bureaux situés dans le moderne immeuble Yasmine, avenue Moukawama.Les missions qui vous seront confiées :-Développement de scripts PHP-Installation, configuration et personnalisation du design de sites basés sur les CMS Wordpress et Prestashop-Développement de sites sur-mesure (from scratch) et intégration de maquette web en HTML, CSS, Javascript et PHP-Migration de site web-Toute tâches liées à la création/l'administration de sites webCompétences requises :-Connaissance des technologies du Web : langages (HTML5, CSS3, JavaScript, PHP, SQL…), bonnes pratiques (Responsive Web Design, accessibilité, utilisabilité, etc.).-Maîtrise de l'installation, de la configuration et de la personnalisation du design des CMS Wordpress et Prestashop.-Sensibilité pour la qualité web : usages W3C, optimisation de la vitesse d'affichage d'une page web, visibilité des contenus et référencement naturel (SEO), optimisations UX/UI, etc.-Bonne maîtrise du français.Comment postuler ?En nous envoyant votre CV et votre lettre de motivation via le site",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8816543/Offre-de-stage-Web-dÃ©veloppeur.html,21-09-2021
